,id_processo,data,status,tipo_da_acao,comarca,tipo_movimento,julgamento
9390,6447,2018-05-16,Concluído,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
9391,9876,2018-03-29,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9392,4598,2022-02-22,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9393,3880,2021-10-28,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
9394,3075,2017-08-10,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,False
9395,4856,2021-04-16,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9396,5882,2019-03-31,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9397,8737,2016-07-22,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
9398,4622,2017-04-24,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9399,7460,2018-02-16,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9400,4812,2022-12-27,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9401,9618,2016-04-10,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9402,7977,2016-08-07,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
9403,1306,2017-01-15,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9404,2839,2022-06-20,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9405,4721,2018-11-25,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9406,9675,2019-10-08,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9407,6813,2017-02-19,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9408,5413,2018-06-12,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9409,9155,2016-12-02,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,True
9410,1477,2017-08-29,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9411,3298,2019-12-17,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9412,9457,2018-09-04,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9413,399,2018-01-29,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9414,9893,2019-10-15,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
9415,761,2017-08-01,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9416,9965,2019-04-25,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9417,7170,2020-10-21,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9418,3651,2018-10-20,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9419,3159,2022-09-09,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9420,8658,2018-03-28,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9421,7219,2016-05-12,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9422,3380,2019-09-17,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9423,7820,2016-03-11,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
9424,8236,2021-04-12,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9425,6250,2017-10-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9426,1102,2018-12-26,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
9427,2639,2021-07-13,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9428,2554,2018-09-12,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9429,5336,2020-08-04,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
9430,3749,2022-11-05,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9431,162,2018-04-27,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
9432,7596,2021-06-12,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9433,6576,2021-04-05,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
9434,4346,2018-07-30,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9435,1792,2020-05-24,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9436,7248,2017-08-05,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9437,6473,2017-10-28,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
9438,7850,2016-10-05,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9439,2902,2018-04-30,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9440,102,2018-07-29,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,True
9441,615,2020-08-18,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9442,7680,2022-05-06,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9443,2824,2018-06-29,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9444,8752,2018-10-03,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
9445,3844,2022-11-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9446,8211,2018-11-05,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
9447,9204,2020-12-09,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9448,2878,2022-05-09,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
9449,3377,2016-01-28,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9450,2622,2022-04-15,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
9451,7158,2021-09-15,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9452,9236,2021-07-24,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
9453,7025,2021-07-08,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
9454,2732,2017-11-22,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9455,6405,2016-10-23,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9456,518,2021-10-27,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9457,1043,2021-01-17,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9458,6342,2020-09-11,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9459,6113,2016-10-30,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9460,571,2018-02-08,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
9461,1778,2022-05-31,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9462,5326,2016-03-15,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9463,2720,2021-01-05,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9464,1927,2019-06-02,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
9465,5589,2021-03-25,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9466,5019,2017-06-02,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9467,9674,2021-12-12,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,True
9468,8521,2019-01-28,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9469,5792,2018-11-09,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9470,9958,2021-03-12,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
9471,6051,2017-05-09,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
9472,4398,2021-08-07,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9473,813,2022-06-01,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9474,1249,2019-09-02,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9475,6354,2016-08-18,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9476,7916,2020-02-24,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9477,4533,2020-08-26,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9478,2577,2018-03-04,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9479,6221,2017-05-18,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9480,5363,2022-01-02,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9481,2649,2021-11-21,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9482,9773,2016-07-07,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9483,1899,2018-07-25,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9484,4258,2021-02-02,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9485,3194,2022-12-09,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9486,5897,2022-05-31,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
9487,1741,2018-10-30,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
9488,1577,2019-04-11,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9489,1731,2017-01-24,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9490,1039,2016-05-20,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9491,8814,2021-03-28,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,True
9492,8024,2017-06-19,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9493,4890,2018-08-05,Em andamento,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9494,2568,2018-11-09,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9495,7532,2021-01-28,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,True
9496,8591,2016-08-16,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9497,7290,2018-02-26,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9498,2886,2022-03-31,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9499,1495,2020-03-06,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
9500,7416,2019-10-25,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9501,8458,2022-09-05,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,False
9502,8571,2021-04-15,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9503,9588,2016-09-16,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9504,433,2022-11-16,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
9505,5441,2021-04-05,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9506,7721,2020-06-04,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9507,2267,2020-03-07,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,True
9508,1448,2017-02-05,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9509,3175,2019-09-24,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
9510,1555,2021-12-07,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9511,2782,2019-10-08,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9512,8857,2020-12-23,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9513,996,2018-09-05,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9514,8203,2020-08-10,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9515,7884,2020-06-18,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9516,9002,2018-06-04,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9517,6965,2020-03-26,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
9518,3140,2017-09-07,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9519,8063,2020-10-20,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9520,5367,2020-03-20,Em andamento,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9521,2140,2021-04-02,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9522,3104,2021-11-04,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9523,5908,2020-12-19,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
9524,6426,2020-10-28,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
9525,4024,2022-04-30,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9526,1001,2016-06-19,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
9527,4223,2019-12-09,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9528,8023,2018-03-28,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9529,1704,2022-12-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9530,6198,2017-03-30,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9531,6184,2021-03-30,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
9532,5869,2020-03-12,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9533,8579,2016-02-10,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9534,6402,2021-08-05,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
9535,897,2017-11-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9536,1138,2018-07-05,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9537,2770,2018-03-27,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9538,682,2022-02-10,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
9539,7349,2018-01-05,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9540,3782,2018-02-26,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9541,9734,2016-12-01,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9542,5365,2018-09-01,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
9543,852,2020-04-17,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9544,5970,2018-06-22,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
9545,696,2019-08-04,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9546,7368,2016-09-01,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9547,5120,2020-12-12,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
9548,2592,2021-10-06,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
9549,2682,2017-11-26,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9550,7094,2021-10-08,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
9551,2526,2021-10-10,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9552,9314,2017-04-05,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9553,381,2017-08-17,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9554,914,2017-05-16,Concluído,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9555,6107,2022-09-04,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9556,957,2018-01-02,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9557,7830,2021-04-14,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9558,7658,2018-04-24,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9559,6414,2018-05-10,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9560,1611,2019-09-06,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
9561,8668,2021-09-29,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9562,1561,2019-08-03,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
9563,7190,2019-02-15,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9564,6305,2021-05-23,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
9565,8254,2016-09-28,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
9566,5378,2017-09-04,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,True
9567,2284,2019-02-02,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,True
9568,5797,2018-05-12,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9569,6287,2021-12-22,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
9570,5177,2017-09-29,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9571,943,2020-11-18,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9572,1563,2020-09-29,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9573,9263,2022-09-21,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9574,1378,2020-07-16,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9575,342,2019-06-19,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9576,4867,2022-06-14,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
9577,1279,2022-09-28,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
9578,8450,2020-07-24,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9579,9589,2019-08-29,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9580,4548,2019-09-12,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9581,4267,2021-08-11,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9582,6778,2016-05-15,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9583,9018,2018-10-01,Em andamento,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9584,6306,2017-08-17,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9585,9077,2016-10-29,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9586,3508,2021-12-01,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9587,4009,2021-02-13,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
9588,1488,2020-05-28,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9589,4686,2017-07-20,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9590,8144,2022-12-05,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,False
9591,6893,2016-02-20,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,True
9592,5114,2020-01-04,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,True
9593,5213,2021-01-07,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9594,5892,2020-01-20,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9595,1942,2022-10-27,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,False
9596,9402,2019-02-18,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9597,7547,2016-02-03,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
9598,1950,2021-02-23,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9599,8233,2020-01-10,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9600,9866,2020-03-07,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9601,9666,2018-05-03,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
9602,6485,2017-07-13,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9603,7668,2018-09-13,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
9604,1994,2017-11-23,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
9605,4614,2017-06-08,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9606,3523,2019-01-23,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,True
9607,4824,2017-06-14,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9608,1287,2021-06-21,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9609,6040,2020-07-31,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9610,5662,2022-08-15,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9611,2130,2021-04-16,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9612,9274,2018-04-29,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9613,9715,2017-06-16,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9614,5582,2022-07-19,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9615,1564,2018-04-05,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9616,8185,2018-06-04,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9617,7577,2021-01-10,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
9618,6685,2022-08-17,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
9619,3122,2016-07-13,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9620,4585,2017-08-31,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
9621,2677,2021-09-14,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9622,3666,2021-12-01,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9623,5691,2017-07-15,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9624,8950,2018-12-26,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9625,1403,2022-06-03,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
9626,9261,2020-11-02,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9627,5089,2021-04-11,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
9628,4796,2021-08-16,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9629,3020,2017-06-16,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9630,7606,2018-05-11,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9631,2077,2021-11-16,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9632,9546,2017-08-14,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9633,9038,2020-05-11,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,False
9634,3877,2017-12-24,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9635,7634,2016-07-11,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9636,476,2019-03-25,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9637,1810,2017-02-09,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,False
9638,9882,2017-03-22,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9639,3405,2020-12-13,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
9640,2871,2019-06-19,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9641,1650,2019-04-04,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9642,5445,2019-06-20,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9643,5993,2017-09-25,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9644,628,2017-04-07,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9645,6673,2017-10-14,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9646,2166,2019-09-01,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9647,4513,2022-09-07,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9648,9807,2016-02-02,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
9649,6831,2022-01-06,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9650,9929,2018-11-06,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9651,7242,2019-02-10,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9652,5069,2020-12-26,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9653,369,2021-10-22,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9654,9801,2020-11-21,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9655,1514,2020-09-20,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9656,4905,2017-04-11,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9657,9944,2016-09-05,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9658,298,2020-11-08,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9659,4419,2022-02-26,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9660,2965,2016-11-24,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9661,4376,2021-04-04,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
9662,4224,2022-04-01,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9663,3562,2020-08-31,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9664,2516,2022-01-09,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9665,7667,2020-04-23,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
9666,8033,2016-05-11,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9667,5978,2017-01-09,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9668,9025,2016-07-23,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9669,1739,2020-08-02,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9670,2263,2021-08-06,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9671,209,2019-09-15,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9672,7343,2019-07-11,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
9673,4736,2019-07-08,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9674,1673,2019-05-18,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
9675,1853,2016-11-13,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
9676,6419,2017-05-19,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
9677,6986,2021-01-25,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
